Date,Open,High,Low,Close,Adj Close,Volume
2007-12-12,6067.049805,6175.649902,6005.450195,6159.299805,6159.299805,0
2007-12-13,6159.250000,6185.399902,6040.399902,6058.100098,6058.100098,0
2007-12-14,6056.200195,6078.549805,6015.049805,6047.700195,6047.700195,0
2007-12-17,6037.950195,6039.950195,5740.600098,5777.000000,5777.000000,0
2007-12-18,5777.600098,5874.600098,5710.600098,5742.299805,5742.299805,0
2007-12-19,5730.250000,5840.799805,5676.700195,5751.149902,5751.149902,0
2007-12-20,5751.750000,5799.500000,5742.750000,5766.500000,5766.500000,0
2007-12-24,5771.299805,6001.049805,5771.299805,5985.100098,5985.100098,0
2007-12-26,5988.450195,6085.250000,5988.450195,6070.750000,6070.750000,0
2007-12-27,6069.000000,6110.850098,6060.200195,6081.500000,6081.500000,0
2007-12-28,6079.549805,6098.600098,6021.899902,6079.700195,6079.700195,0
2007-12-31,6095.000000,6167.750000,6095.000000,6138.600098,6138.600098,0
